filename,leche,arroz,fruta,source
food11_training_0000040.jpg,1,0,0,food11/training/Dairy product
food11_training_0000041.jpg,1,0,0,food11/training/Dairy product
food11_training_0000042.jpg,1,0,0,food11/training/Dairy product
food11_training_0000043.jpg,1,0,0,food11/training/Dairy product
food11_training_0000044.jpg,1,0,0,food11/training/Dairy product
food11_training_0000045.jpg,1,0,0,food11/training/Dairy product
food11_training_0000046.jpg,1,0,0,food11/training/Dairy product
food11_training_0000047.jpg,1,0,0,food11/training/Dairy product
food11_training_0000048.jpg,1,0,0,food11/training/Dairy product
food11_training_0000049.jpg,1,0,0,food11/training/Dairy product
food11_training_0000050.jpg,1,0,0,food11/training/Dairy product
food11_training_0000051.jpg,1,0,0,food11/training/Dairy product
food11_training_0000052.jpg,1,0,0,food11/training/Dairy product
food11_training_0000053.jpg,1,0,0,food11/training/Dairy product
food11_training_0000054.jpg,1,0,0,food11/training/Dairy product
food11_training_0000055.jpg,1,0,0,food11/training/Dairy product
food11_training_0000056.jpg,1,0,0,food11/training/Dairy product
food11_training_0000057.jpg,1,0,0,food11/training/Dairy product
food11_training_0000058.jpg,1,0,0,food11/training/Dairy product
food11_training_0000059.jpg,1,0,0,food11/training/Dairy product
food11_training_0000060.jpg,1,0,0,food11/training/Dairy product
food11_training_0000061.jpg,1,0,0,food11/training/Dairy product
food11_training_0000062.jpg,1,0,0,food11/training/Dairy product
food11_training_0000063.jpg,1,0,0,food11/training/Dairy product
food11_training_0000064.jpg,1,0,0,food11/training/Dairy product
food11_training_0000065.jpg,1,0,0,food11/training/Dairy product
food11_training_0000066.jpg,1,0,0,food11/training/Dairy product
food11_training_0000067.jpg,1,0,0,food11/training/Dairy product
food11_training_0000068.jpg,1,0,0,food11/training/Dairy product
food11_training_0000069.jpg,1,0,0,food11/training/Dairy product
food11_training_0000070.jpg,1,0,0,food11/training/Dairy product
food11_training_0000071.jpg,1,0,0,food11/training/Dairy product
food11_training_0000072.jpg,1,0,0,food11/training/Dairy product
food11_training_0000073.jpg,1,0,0,food11/training/Dairy product
food11_training_0000074.jpg,1,0,0,food11/training/Dairy product
food11_training_0000075.jpg,1,0,0,food11/training/Dairy product
food11_training_0000076.jpg,1,0,0,food11/training/Dairy product
food11_training_0000077.jpg,1,0,0,food11/training/Dairy product
food11_training_0000078.jpg,1,0,0,food11/training/Dairy product
food11_training_0000079.jpg,1,0,0,food11/training/Dairy product
food11_training_0000080.jpg,1,0,0,food11/training/Dairy product
food11_training_0000081.jpg,1,0,0,food11/training/Dairy product
food11_training_0000082.jpg,1,0,0,food11/training/Dairy product
food11_training_0000083.jpg,1,0,0,food11/training/Dairy product
food11_training_0000084.jpg,1,0,0,food11/training/Dairy product
food11_training_0000085.jpg,1,0,0,food11/training/Dairy product
food11_training_0000086.jpg,1,0,0,food11/training/Dairy product
food11_training_0000087.jpg,1,0,0,food11/training/Dairy product
food11_training_0000088.jpg,1,0,0,food11/training/Dairy product
food11_training_0000089.jpg,1,0,0,food11/training/Dairy product
food11_training_0000090.jpg,1,0,0,food11/training/Dairy product
food11_training_0000091.jpg,1,0,0,food11/training/Dairy product
food11_training_0000092.jpg,1,0,0,food11/training/Dairy product
food11_training_0000093.jpg,1,0,0,food11/training/Dairy product
food11_training_0000094.jpg,1,0,0,food11/training/Dairy product
food11_training_0000095.jpg,1,0,0,food11/training/Dairy product
food11_training_0000096.jpg,1,0,0,food11/training/Dairy product
food11_training_0000097.jpg,1,0,0,food11/training/Dairy product
food11_training_0000098.jpg,1,0,0,food11/training/Dairy product
food11_training_0000099.jpg,1,0,0,food11/training/Dairy product
food11_training_0000100.jpg,1,0,0,food11/training/Dairy product
food11_training_0000101.jpg,1,0,0,food11/training/Dairy product
food11_training_0000102.jpg,1,0,0,food11/training/Dairy product
food11_training_0000103.jpg,1,0,0,food11/training/Dairy product
food11_training_0000104.jpg,1,0,0,food11/training/Dairy product
food11_training_0000105.jpg,1,0,0,food11/training/Dairy product
food11_training_0000106.jpg,1,0,0,food11/training/Dairy product
food11_training_0000107.jpg,1,0,0,food11/training/Dairy product
food11_training_0000108.jpg,1,0,0,food11/training/Dairy product
food11_training_0000109.jpg,1,0,0,food11/training/Dairy product
food11_training_0000110.jpg,1,0,0,food11/training/Dairy product
food11_training_0000111.jpg,1,0,0,food11/training/Dairy product
food11_training_0000112.jpg,1,0,0,food11/training/Dairy product
food11_training_0000113.jpg,1,0,0,food11/training/Dairy product
food11_training_0000114.jpg,1,0,0,food11/training/Dairy product
food11_training_0000115.jpg,1,0,0,food11/training/Dairy product
food11_training_0000116.jpg,1,0,0,food11/training/Dairy product
food11_training_0000117.jpg,1,0,0,food11/training/Dairy product
food11_training_0000118.jpg,1,0,0,food11/training/Dairy product
food11_training_0000119.jpg,1,0,0,food11/training/Dairy product
food11_training_0000120.jpg,1,0,0,food11/training/Dairy product
food11_training_0000121.jpg,1,0,0,food11/training/Dairy product
food11_training_0000122.jpg,1,0,0,food11/training/Dairy product
food11_training_0000123.jpg,1,0,0,food11/training/Dairy product
food11_training_0000124.jpg,1,0,0,food11/training/Dairy product
food11_training_0000125.jpg,1,0,0,food11/training/Dairy product
food11_training_0000126.jpg,1,0,0,food11/training/Dairy product
food11_training_0000127.jpg,1,0,0,food11/training/Dairy product
food11_training_0000128.jpg,1,0,0,food11/training/Dairy product
food11_training_0000129.jpg,1,0,0,food11/training/Dairy product
food11_training_0000130.jpg,1,0,0,food11/training/Dairy product
food11_training_0000131.jpg,1,0,0,food11/training/Dairy product
food11_training_0000132.jpg,1,0,0,food11/training/Dairy product
food11_training_0000133.jpg,1,0,0,food11/training/Dairy product
food11_training_0000134.jpg,1,0,0,food11/training/Dairy product
food11_training_0000135.jpg,1,0,0,food11/training/Dairy product
food11_training_0000136.jpg,1,0,0,food11/training/Dairy product
food11_training_0000137.jpg,1,0,0,food11/training/Dairy product
food11_training_0000138.jpg,1,0,0,food11/training/Dairy product
food11_training_0000139.jpg,1,0,0,food11/training/Dairy product
food11_training_0000140.jpg,1,0,0,food11/training/Dairy product
food11_training_0000141.jpg,1,0,0,food11/training/Dairy product
food11_training_0000142.jpg,1,0,0,food11/training/Dairy product
food11_training_0000143.jpg,1,0,0,food11/training/Dairy product
food11_training_0000144.jpg,1,0,0,food11/training/Dairy product
food11_training_0000145.jpg,1,0,0,food11/training/Dairy product
food11_training_0000146.jpg,1,0,0,food11/training/Dairy product
food11_training_0000147.jpg,1,0,0,food11/training/Dairy product
food11_training_0000148.jpg,1,0,0,food11/training/Dairy product
food11_training_0000149.jpg,1,0,0,food11/training/Dairy product
food11_training_0000150.jpg,1,0,0,food11/training/Dairy product
food11_training_0000151.jpg,1,0,0,food11/training/Dairy product
food11_training_0000152.jpg,1,0,0,food11/training/Dairy product
food11_training_0000153.jpg,1,0,0,food11/training/Dairy product
food11_training_0000154.jpg,1,0,0,food11/training/Dairy product
food11_training_0000155.jpg,1,0,0,food11/training/Dairy product
food11_training_0000156.jpg,1,0,0,food11/training/Dairy product
food11_training_0000157.jpg,1,0,0,food11/training/Dairy product
food11_training_0000158.jpg,1,0,0,food11/training/Dairy product
food11_training_0000159.jpg,1,0,0,food11/training/Dairy product
food11_training_0000160.jpg,1,0,0,food11/training/Dairy product
food11_training_0000161.jpg,1,0,0,food11/training/Dairy product
food11_training_0000162.jpg,1,0,0,food11/training/Dairy product
food11_training_0000163.jpg,1,0,0,food11/training/Dairy product
food11_training_0000164.jpg,1,0,0,food11/training/Dairy product
food11_training_0000165.jpg,1,0,0,food11/training/Dairy product
food11_training_0000166.jpg,1,0,0,food11/training/Dairy product
food11_training_0000167.jpg,1,0,0,food11/training/Dairy product
food11_training_0000168.jpg,1,0,0,food11/training/Dairy product
food11_training_0000169.jpg,1,0,0,food11/training/Dairy product
food11_training_0000170.jpg,1,0,0,food11/training/Dairy product
food11_training_0000171.jpg,1,0,0,food11/training/Dairy product
food11_training_0000172.jpg,1,0,0,food11/training/Dairy product
food11_training_0000173.jpg,1,0,0,food11/training/Dairy product
food11_training_0000174.jpg,1,0,0,food11/training/Dairy product
food11_training_0000175.jpg,1,0,0,food11/training/Dairy product
food11_training_0000176.jpg,1,0,0,food11/training/Dairy product
food11_training_0000177.jpg,1,0,0,food11/training/Dairy product
food11_training_0000178.jpg,1,0,0,food11/training/Dairy product
food11_training_0000179.jpg,1,0,0,food11/training/Dairy product
food11_training_0000180.jpg,1,0,0,food11/training/Dairy product
food11_training_0000181.jpg,1,0,0,food11/training/Dairy product
food11_training_0000182.jpg,1,0,0,food11/training/Dairy product
food11_training_0000183.jpg,1,0,0,food11/training/Dairy product
food11_training_0000184.jpg,1,0,0,food11/training/Dairy product
food11_training_0000185.jpg,1,0,0,food11/training/Dairy product
food11_training_0000186.jpg,1,0,0,food11/training/Dairy product
food11_training_0000187.jpg,1,0,0,food11/training/Dairy product
food11_training_0000188.jpg,1,0,0,food11/training/Dairy product
food11_training_0000189.jpg,1,0,0,food11/training/Dairy product
food11_training_0000190.jpg,1,0,0,food11/training/Dairy product
food11_training_0000191.jpg,1,0,0,food11/training/Dairy product
food11_training_0000192.jpg,1,0,0,food11/training/Dairy product
food11_training_0000193.jpg,1,0,0,food11/training/Dairy product
food11_training_0000194.jpg,1,0,0,food11/training/Dairy product
food11_training_0000195.jpg,1,0,0,food11/training/Dairy product
food11_training_0000196.jpg,1,0,0,food11/training/Dairy product
food11_training_0000197.jpg,1,0,0,food11/training/Dairy product
food11_training_0000198.jpg,1,0,0,food11/training/Dairy product
food11_training_0000199.jpg,1,0,0,food11/training/Dairy product
food11_training_0000200.jpg,1,0,0,food11/training/Dairy product
food11_training_0000201.jpg,1,0,0,food11/training/Dairy product
food11_training_0000202.jpg,1,0,0,food11/training/Dairy product
food11_training_0000203.jpg,1,0,0,food11/training/Dairy product
food11_training_0000204.jpg,1,0,0,food11/training/Dairy product
food11_training_0000205.jpg,1,0,0,food11/training/Dairy product
food11_training_0000206.jpg,1,0,0,food11/training/Dairy product
food11_training_0000207.jpg,1,0,0,food11/training/Dairy product
food11_training_0000208.jpg,1,0,0,food11/training/Dairy product
food11_training_0000209.jpg,1,0,0,food11/training/Dairy product
food11_training_0000210.jpg,1,0,0,food11/training/Dairy product
food11_training_0000211.jpg,1,0,0,food11/training/Dairy product
food11_training_0000212.jpg,1,0,0,food11/training/Dairy product
food11_training_0000213.jpg,1,0,0,food11/training/Dairy product
food11_training_0000214.jpg,1,0,0,food11/training/Dairy product
food11_training_0000215.jpg,1,0,0,food11/training/Dairy product
food11_training_0000216.jpg,1,0,0,food11/training/Dairy product
food11_training_0000217.jpg,1,0,0,food11/training/Dairy product
food11_training_0000218.jpg,1,0,0,food11/training/Dairy product
food11_training_0000219.jpg,1,0,0,food11/training/Dairy product
food11_training_0000220.jpg,1,0,0,food11/training/Dairy product
food11_training_0000221.jpg,1,0,0,food11/training/Dairy product
food11_training_0000222.jpg,1,0,0,food11/training/Dairy product
food11_training_0000223.jpg,1,0,0,food11/training/Dairy product
food11_training_0000224.jpg,1,0,0,food11/training/Dairy product
food11_training_0000225.jpg,1,0,0,food11/training/Dairy product
food11_training_0000226.jpg,1,0,0,food11/training/Dairy product
food11_training_0000227.jpg,1,0,0,food11/training/Dairy product
food11_training_0000228.jpg,1,0,0,food11/training/Dairy product
food11_training_0000229.jpg,1,0,0,food11/training/Dairy product
food11_training_0000230.jpg,1,0,0,food11/training/Dairy product
food11_training_0000231.jpg,1,0,0,food11/training/Dairy product
food11_training_0000232.jpg,1,0,0,food11/training/Dairy product
food11_training_0000233.jpg,1,0,0,food11/training/Dairy product
food11_training_0000234.jpg,1,0,0,food11/training/Dairy product
food11_training_0000235.jpg,1,0,0,food11/training/Dairy product
food11_training_0000236.jpg,1,0,0,food11/training/Dairy product
food11_training_0000237.jpg,1,0,0,food11/training/Dairy product
food11_training_0000238.jpg,1,0,0,food11/training/Dairy product
food11_training_0000239.jpg,1,0,0,food11/training/Dairy product
food11_training_0000240.jpg,1,0,0,food11/training/Dairy product
food11_training_0000241.jpg,1,0,0,food11/training/Dairy product
food11_training_0000242.jpg,1,0,0,food11/training/Dairy product
food11_training_0000243.jpg,1,0,0,food11/training/Dairy product
food11_training_0000244.jpg,1,0,0,food11/training/Dairy product
food11_training_0000245.jpg,1,0,0,food11/training/Dairy product
food11_training_0000246.jpg,1,0,0,food11/training/Dairy product
food11_training_0000247.jpg,1,0,0,food11/training/Dairy product
food11_training_0000248.jpg,1,0,0,food11/training/Dairy product
food11_training_0000249.jpg,1,0,0,food11/training/Dairy product
food11_training_0000250.jpg,1,0,0,food11/training/Dairy product
food11_training_0000251.jpg,1,0,0,food11/training/Dairy product
food11_training_0000252.jpg,1,0,0,food11/training/Dairy product
food11_training_0000253.jpg,1,0,0,food11/training/Dairy product
food11_training_0000254.jpg,1,0,0,food11/training/Dairy product
food11_training_0000255.jpg,1,0,0,food11/training/Dairy product
food11_training_0000256.jpg,1,0,0,food11/training/Dairy product
food11_training_0000257.jpg,1,0,0,food11/training/Dairy product
food11_training_0000258.jpg,1,0,0,food11/training/Dairy product
food11_training_0000259.jpg,1,0,0,food11/training/Dairy product
food11_training_0000260.jpg,1,0,0,food11/training/Dairy product
food11_training_0000261.jpg,1,0,0,food11/training/Dairy product
food11_training_0000262.jpg,1,0,0,food11/training/Dairy product
food11_training_0000263.jpg,1,0,0,food11/training/Dairy product
food11_training_0000264.jpg,1,0,0,food11/training/Dairy product
food11_training_0000265.jpg,1,0,0,food11/training/Dairy product
food11_training_0000266.jpg,1,0,0,food11/training/Dairy product
food11_training_0000267.jpg,1,0,0,food11/training/Dairy product
food11_training_0000268.jpg,1,0,0,food11/training/Dairy product
food11_training_0000269.jpg,1,0,0,food11/training/Dairy product
food11_training_0000270.jpg,1,0,0,food11/training/Dairy product
food11_training_0000271.jpg,1,0,0,food11/training/Dairy product
food11_training_0000272.jpg,1,0,0,food11/training/Dairy product
food11_training_0000273.jpg,1,0,0,food11/training/Dairy product
food11_training_0000274.jpg,1,0,0,food11/training/Dairy product
food11_training_0000275.jpg,1,0,0,food11/training/Dairy product
food11_training_0000276.jpg,1,0,0,food11/training/Dairy product
food11_training_0000277.jpg,1,0,0,food11/training/Dairy product
food11_training_0000278.jpg,1,0,0,food11/training/Dairy product
food11_training_0000279.jpg,1,0,0,food11/training/Dairy product
food11_training_0000280.jpg,1,0,0,food11/training/Dairy product
food11_training_0000281.jpg,1,0,0,food11/training/Dairy product
food11_training_0000282.jpg,1,0,0,food11/training/Dairy product
food11_training_0000283.jpg,1,0,0,food11/training/Dairy product
food11_training_0000284.jpg,1,0,0,food11/training/Dairy product
food11_training_0000285.jpg,1,0,0,food11/training/Dairy product
food11_training_0000286.jpg,1,0,0,food11/training/Dairy product
food11_training_0000287.jpg,1,0,0,food11/training/Dairy product
food11_training_0000288.jpg,1,0,0,food11/training/Dairy product
food11_training_0000289.jpg,1,0,0,food11/training/Dairy product
food11_training_0000290.jpg,1,0,0,food11/training/Dairy product
food11_training_0000291.jpg,1,0,0,food11/training/Dairy product
food11_training_0000292.jpg,1,0,0,food11/training/Dairy product
food11_training_0000293.jpg,1,0,0,food11/training/Dairy product
food11_training_0000294.jpg,1,0,0,food11/training/Dairy product
food11_training_0000295.jpg,1,0,0,food11/training/Dairy product
food11_training_0000296.jpg,1,0,0,food11/training/Dairy product
food11_training_0000297.jpg,1,0,0,food11/training/Dairy product
food11_training_0000298.jpg,1,0,0,food11/training/Dairy product
food11_training_0000299.jpg,1,0,0,food11/training/Dairy product
food11_training_0000300.jpg,1,0,0,food11/training/Dairy product
food11_training_0000301.jpg,1,0,0,food11/training/Dairy product
food11_training_0000302.jpg,1,0,0,food11/training/Dairy product
food11_training_0000303.jpg,1,0,0,food11/training/Dairy product
food11_training_0000304.jpg,1,0,0,food11/training/Dairy product
food11_training_0000305.jpg,1,0,0,food11/training/Dairy product
food11_training_0000306.jpg,1,0,0,food11/training/Dairy product
food11_training_0000307.jpg,1,0,0,food11/training/Dairy product
food11_training_0000308.jpg,1,0,0,food11/training/Dairy product
food11_training_0000309.jpg,1,0,0,food11/training/Dairy product
food11_training_0000310.jpg,1,0,0,food11/training/Dairy product
food11_training_0000311.jpg,1,0,0,food11/training/Dairy product
food11_training_0000312.jpg,1,0,0,food11/training/Dairy product
food11_training_0000313.jpg,1,0,0,food11/training/Dairy product
food11_training_0000314.jpg,1,0,0,food11/training/Dairy product
food11_training_0000315.jpg,1,0,0,food11/training/Dairy product
food11_training_0000316.jpg,1,0,0,food11/training/Dairy product
food11_training_0000317.jpg,1,0,0,food11/training/Dairy product
food11_training_0000318.jpg,1,0,0,food11/training/Dairy product
food11_training_0000319.jpg,1,0,0,food11/training/Dairy product
food11_training_0000320.jpg,1,0,0,food11/training/Dairy product
food11_training_0000321.jpg,1,0,0,food11/training/Dairy product
food11_training_0000322.jpg,1,0,0,food11/training/Dairy product
food11_training_0000323.jpg,1,0,0,food11/training/Dairy product
food11_training_0000324.jpg,1,0,0,food11/training/Dairy product
food11_training_0000325.jpg,1,0,0,food11/training/Dairy product
food11_training_0000326.jpg,1,0,0,food11/training/Dairy product
food11_training_0000327.jpg,1,0,0,food11/training/Dairy product
food11_training_0000328.jpg,1,0,0,food11/training/Dairy product
food11_training_0000329.jpg,1,0,0,food11/training/Dairy product
food11_training_0000330.jpg,1,0,0,food11/training/Dairy product
food11_training_0000331.jpg,1,0,0,food11/training/Dairy product
food11_training_0000332.jpg,1,0,0,food11/training/Dairy product
food11_training_0000333.jpg,1,0,0,food11/training/Dairy product
food11_training_0000334.jpg,1,0,0,food11/training/Dairy product
food11_training_0000335.jpg,1,0,0,food11/training/Dairy product
food11_training_0000336.jpg,1,0,0,food11/training/Dairy product
food11_training_0000337.jpg,1,0,0,food11/training/Dairy product
food11_training_0000338.jpg,1,0,0,food11/training/Dairy product
food11_training_0000339.jpg,1,0,0,food11/training/Dairy product
food11_training_0000340.jpg,1,0,0,food11/training/Dairy product
food11_training_0000341.jpg,1,0,0,food11/training/Dairy product
food11_training_0000342.jpg,1,0,0,food11/training/Dairy product
food11_training_0000343.jpg,1,0,0,food11/training/Dairy product
food11_training_0000344.jpg,1,0,0,food11/training/Dairy product
food11_training_0000345.jpg,1,0,0,food11/training/Dairy product
food11_training_0000346.jpg,1,0,0,food11/training/Dairy product
food11_training_0000347.jpg,1,0,0,food11/training/Dairy product
food11_training_0000348.jpg,1,0,0,food11/training/Dairy product
food11_training_0000349.jpg,1,0,0,food11/training/Dairy product
food11_training_0000350.jpg,1,0,0,food11/training/Dairy product
food11_training_0000351.jpg,1,0,0,food11/training/Dairy product
food11_training_0000352.jpg,1,0,0,food11/training/Dairy product
food11_training_0000353.jpg,1,0,0,food11/training/Dairy product
food11_training_0000354.jpg,1,0,0,food11/training/Dairy product
food11_training_0000355.jpg,1,0,0,food11/training/Dairy product
food11_training_0000356.jpg,1,0,0,food11/training/Dairy product
food11_training_0000357.jpg,1,0,0,food11/training/Dairy product
food11_training_0000358.jpg,1,0,0,food11/training/Dairy product
food11_training_0000359.jpg,1,0,0,food11/training/Dairy product
food11_training_0000360.jpg,1,0,0,food11/training/Dairy product
food11_training_0000361.jpg,1,0,0,food11/training/Dairy product
food11_training_0000362.jpg,1,0,0,food11/training/Dairy product
food11_training_0000363.jpg,1,0,0,food11/training/Dairy product
food11_training_0000364.jpg,1,0,0,food11/training/Dairy product
food11_training_0000365.jpg,1,0,0,food11/training/Dairy product
food11_training_0000366.jpg,1,0,0,food11/training/Dairy product
food11_training_0000367.jpg,1,0,0,food11/training/Dairy product
food11_training_0000368.jpg,1,0,0,food11/training/Dairy product
food11_training_0000369.jpg,1,0,0,food11/training/Dairy product
food11_training_0000370.jpg,1,0,0,food11/training/Dairy product
food11_training_0000371.jpg,1,0,0,food11/training/Dairy product
food11_training_0000372.jpg,1,0,0,food11/training/Dairy product
food11_training_0000373.jpg,1,0,0,food11/training/Dairy product
food11_training_0000374.jpg,1,0,0,food11/training/Dairy product
food11_training_0000375.jpg,1,0,0,food11/training/Dairy product
food11_training_0000376.jpg,1,0,0,food11/training/Dairy product
food11_training_0000377.jpg,1,0,0,food11/training/Dairy product
food11_training_0000378.jpg,1,0,0,food11/training/Dairy product
food11_training_0000379.jpg,1,0,0,food11/training/Dairy product
food11_training_0000380.jpg,1,0,0,food11/training/Dairy product
food11_training_0000381.jpg,1,0,0,food11/training/Dairy product
food11_training_0000382.jpg,1,0,0,food11/training/Dairy product
food11_training_0000383.jpg,1,0,0,food11/training/Dairy product
food11_training_0000384.jpg,1,0,0,food11/training/Dairy product
food11_training_0000385.jpg,1,0,0,food11/training/Dairy product
food11_training_0000386.jpg,1,0,0,food11/training/Dairy product
food11_training_0000387.jpg,1,0,0,food11/training/Dairy product
food11_training_0000388.jpg,1,0,0,food11/training/Dairy product
food11_training_0000389.jpg,1,0,0,food11/training/Dairy product
food11_training_0000390.jpg,1,0,0,food11/training/Dairy product
food11_training_0000391.jpg,1,0,0,food11/training/Dairy product
food11_training_0000392.jpg,1,0,0,food11/training/Dairy product
food11_training_0000393.jpg,1,0,0,food11/training/Dairy product
food11_training_0000394.jpg,1,0,0,food11/training/Dairy product
food11_training_0000395.jpg,1,0,0,food11/training/Dairy product
food11_training_0000396.jpg,1,0,0,food11/training/Dairy product
food11_training_0000397.jpg,1,0,0,food11/training/Dairy product
food11_training_0000398.jpg,1,0,0,food11/training/Dairy product
food11_training_0000399.jpg,1,0,0,food11/training/Dairy product
food11_training_0000400.jpg,1,0,0,food11/training/Dairy product
food11_training_0000401.jpg,1,0,0,food11/training/Dairy product
food11_training_0000402.jpg,1,0,0,food11/training/Dairy product
food11_training_0000403.jpg,1,0,0,food11/training/Dairy product
food11_training_0000404.jpg,1,0,0,food11/training/Dairy product
food11_training_0000405.jpg,1,0,0,food11/training/Dairy product
food11_training_0000406.jpg,1,0,0,food11/training/Dairy product
food11_training_0000407.jpg,1,0,0,food11/training/Dairy product
food11_training_0000408.jpg,1,0,0,food11/training/Dairy product
food11_training_0000409.jpg,1,0,0,food11/training/Dairy product
food11_training_0000410.jpg,1,0,0,food11/training/Dairy product
food11_training_0000411.jpg,1,0,0,food11/training/Dairy product
food11_training_0000412.jpg,1,0,0,food11/training/Dairy product
food11_training_0000413.jpg,1,0,0,food11/training/Dairy product
food11_training_0000414.jpg,1,0,0,food11/training/Dairy product
food11_training_0000415.jpg,1,0,0,food11/training/Dairy product
food11_training_0000416.jpg,1,0,0,food11/training/Dairy product
food11_training_0000417.jpg,1,0,0,food11/training/Dairy product
food11_training_0000418.jpg,1,0,0,food11/training/Dairy product
food11_training_0000419.jpg,1,0,0,food11/training/Dairy product
food11_training_0000420.jpg,1,0,0,food11/training/Dairy product
food11_training_0000421.jpg,1,0,0,food11/training/Dairy product
food11_training_0000422.jpg,1,0,0,food11/training/Dairy product
food11_training_0000423.jpg,1,0,0,food11/training/Dairy product
food11_training_0000424.jpg,1,0,0,food11/training/Dairy product
food11_training_0000425.jpg,1,0,0,food11/training/Dairy product
food11_training_0000426.jpg,1,0,0,food11/training/Dairy product
food11_training_0000427.jpg,1,0,0,food11/training/Dairy product
food11_training_0000428.jpg,1,0,0,food11/training/Dairy product
food11_training_0000429.jpg,1,0,0,food11/training/Dairy product
food11_training_0000430.jpg,0,1,0,food11/training/Rice
food11_training_0000431.jpg,0,1,0,food11/training/Rice
food11_training_0000432.jpg,0,1,0,food11/training/Rice
food11_training_0000433.jpg,0,1,0,food11/training/Rice
food11_training_0000434.jpg,0,1,0,food11/training/Rice
food11_training_0000435.jpg,0,1,0,food11/training/Rice
food11_training_0000436.jpg,0,1,0,food11/training/Rice
food11_training_0000437.jpg,0,1,0,food11/training/Rice
food11_training_0000438.jpg,0,1,0,food11/training/Rice
food11_training_0000439.jpg,0,1,0,food11/training/Rice
food11_training_0000440.jpg,0,1,0,food11/training/Rice
food11_training_0000441.jpg,0,1,0,food11/training/Rice
food11_training_0000442.jpg,0,1,0,food11/training/Rice
food11_training_0000443.jpg,0,1,0,food11/training/Rice
food11_training_0000444.jpg,0,1,0,food11/training/Rice
food11_training_0000445.jpg,0,1,0,food11/training/Rice
food11_training_0000446.jpg,0,1,0,food11/training/Rice
food11_training_0000447.jpg,0,1,0,food11/training/Rice
food11_training_0000448.jpg,0,1,0,food11/training/Rice
food11_training_0000449.jpg,0,1,0,food11/training/Rice
food11_training_0000450.jpg,0,1,0,food11/training/Rice
food11_training_0000451.jpg,0,1,0,food11/training/Rice
food11_training_0000452.jpg,0,1,0,food11/training/Rice
food11_training_0000453.jpg,0,1,0,food11/training/Rice
food11_training_0000454.jpg,0,1,0,food11/training/Rice
food11_training_0000455.jpg,0,1,0,food11/training/Rice
food11_training_0000456.jpg,0,1,0,food11/training/Rice
food11_training_0000457.jpg,0,1,0,food11/training/Rice
food11_training_0000458.jpg,0,1,0,food11/training/Rice
food11_training_0000459.jpg,0,1,0,food11/training/Rice
food11_training_0000460.jpg,0,1,0,food11/training/Rice
food11_training_0000461.jpg,0,1,0,food11/training/Rice
food11_training_0000462.jpg,0,1,0,food11/training/Rice
food11_training_0000463.jpg,0,1,0,food11/training/Rice
food11_training_0000464.jpg,0,1,0,food11/training/Rice
food11_training_0000465.jpg,0,1,0,food11/training/Rice
food11_training_0000466.jpg,0,1,0,food11/training/Rice
food11_training_0000467.jpg,0,1,0,food11/training/Rice
food11_training_0000468.jpg,0,1,0,food11/training/Rice
